local & idf & binary & wst & w2v & 50d & bmk_train & avg & cosine & 0.67922
local & tfidf & sublinear & wst & w2v & 50d & bmk_train & sum & cosine & 0.67908
local & tfidf & sublinear & wst & w2v & 50d & bmk_train & avg & cosine & 0.67908
local & tfidf & freq & wst & glove & 200d & bmk_train & sum & euclid & 0.67886
local & tfidf & freq & wst & w2v & 50d & bmk_train & sum & cosine & 0.67869
local & tfidf & freq & wst & w2v & 50d & bmk_train & avg & cosine & 0.67869
local & tfidf & sublinear & wst & fstx & 100d & bmk_train & sum & euclid & 0.67795
local & tfidf & freq & wst & fstx & 100d & bmk_train & sum & euclid & 0.67780
local & tfidf & binary & wst & dep2vec & 300d & bmk_train & sum & cosine & 0.67675
local & tfidf & binary & wst & dep2vec & 300d & bmk_train & avg & cosine & 0.67675
local & idf & sublinear & wst & dep2vec & 300d & bmk_train & sum & cosine & 0.67675
local & idf & sublinear & wst & dep2vec & 300d & bmk_train & avg & cosine & 0.67675
local & idf & freq & wst & dep2vec & 300d & bmk_train & sum & cosine & 0.67675
local & idf & freq & wst & dep2vec & 300d & bmk_train & avg & cosine & 0.67675
local & idf & binary & wst & dep2vec & 300d & bmk_train & sum & cosine & 0.67675
local & idf & binary & wst & dep2vec & 300d & bmk_train & avg & cosine & 0.67675
local & tfidf & binary & wst & fstx & 100d & bmk_train & sum & euclid & 0.67667
local & tfidf & sublinear & wst & fstx & 100d & bmk_train & sum & manha & 0.67605
local & tfidf & freq & wst & fstx & 100d & bmk_train & sum & manha & 0.67588
local & tfidf & sublinear & wst & dep2vec & 300d & bmk_train & sum & cosine & 0.67543
local & tfidf & sublinear & wst & dep2vec & 300d & bmk_train & avg & cosine & 0.67543
local & tfidf & binary & wst & fstx & 100d & bmk_train & sum & manha & 0.67472
local & tfidf & freq & wst & dep2vec & 300d & bmk_train & sum & cosine & 0.67434
local & tfidf & freq & wst & dep2vec & 300d & bmk_train & avg & cosine & 0.67434
local & tfidf & sublinear & wst & w2v & 100d & bmk_train & sum & euclid & 0.67425
local & tfidf & freq & wst & w2v & 100d & bmk_train & sum & euclid & 0.67396
local & tfidf & binary & wst & w2v & 100d & bmk_train & sum & euclid & 0.67363
local & tfidf & sublinear & wst & w2v & 100d & bmk_train & sum & manha & 0.67198
local & tfidf & sublinear & wst & fstx & 50d & bmk_train & sum & cosine & 0.67177
local & tfidf & sublinear & wst & fstx & 50d & bmk_train & avg & cosine & 0.67177
local & tfidf & freq & wst & w2v & 100d & bmk_train & sum & manha & 0.67165
local & tfidf & binary & wst & w2v & 100d & bmk_train & sum & manha & 0.67145
local & tfidf & freq & wst & fstx & 50d & bmk_train & sum & cosine & 0.67140
local & tfidf & freq & wst & fstx & 50d & bmk_train & avg & cosine & 0.67140
local & tfidf & binary & wst & fstx & 50d & bmk_train & sum & cosine & 0.67136
local & tfidf & binary & wst & fstx & 50d & bmk_train & avg & cosine & 0.67136
local & idf & sublinear & wst & fstx & 50d & bmk_train & sum & cosine & 0.67136
local & idf & sublinear & wst & fstx & 50d & bmk_train & avg & cosine & 0.67136
local & idf & freq & wst & fstx & 50d & bmk_train & sum & cosine & 0.67136
local & idf & freq & wst & fstx & 50d & bmk_train & avg & cosine & 0.67136
local & idf & binary & wst & fstx & 50d & bmk_train & sum & cosine & 0.67136
local & idf & binary & wst & fstx & 50d & bmk_train & avg & cosine & 0.67136
local & tfidf & sublinear & wst & w2v & 1000d & bmk_train & sum & manha & 0.66864
local & tfidf & sublinear & wst & w2v & 1000d & bmk_train & sum & euclid & 0.66849
local & tfidf & freq & wst & w2v & 1000d & bmk_train & sum & manha & 0.66813
local & tfidf & freq & wst & w2v & 1000d & bmk_train & sum & euclid & 0.66799
local & tfidf & binary & wst & w2v & 1000d & bmk_train & sum & manha & 0.66782
local & tfidf & binary & wst & w2v & 1000d & bmk_train & sum & euclid & 0.66762
local & tfidf & sublinear & wst & w2v & 50d & bmk_train & sum & euclid & 0.65814
local & tfidf & freq & wst & w2v & 50d & bmk_train & sum & euclid & 0.65795
local & tfidf & binary & wst & w2v & 50d & bmk_train & sum & euclid & 0.65755
local & tfidf & sublinear & wst & fstx & 50d & bmk_train & sum & euclid & 0.65669
local & tfidf & freq & wst & fstx & 50d & bmk_train & sum & euclid & 0.65655
local & tfidf & sublinear & wst & w2v & 500d & bmk_train & sum & euclid & 0.65601
local & tfidf & sublinear & wst & w2v & 500d & bmk_train & sum & manha & 0.65564
local & tfidf & binary & wst & fstx & 50d & bmk_train & sum & euclid & 0.65564
local & tfidf & sublinear & wst & fstx & 50d & bmk_train & sum & manha & 0.65563
local & tfidf & freq & wst & w2v & 500d & bmk_train & sum & euclid & 0.65556
local & tfidf & freq & wst & fstx & 50d & bmk_train & sum & manha & 0.65551
local & tfidf & freq & wst & w2v & 500d & bmk_train & sum & manha & 0.65518
local & tfidf & binary & wst & w2v & 500d & bmk_train & sum & euclid & 0.65505
local & tfidf & binary & wst & w2v & 500d & bmk_train & sum & manha & 0.65463
local & tfidf & binary & wst & fstx & 50d & bmk_train & sum & manha & 0.65455
local & tfidf & binary & wst & glove & 200d & bmk_train & sum & cosine & 0.65349
local & tfidf & binary & wst & glove & 200d & bmk_train & avg & cosine & 0.65349
local & idf & sublinear & wst & glove & 200d & bmk_train & sum & cosine & 0.65349
local & idf & sublinear & wst & glove & 200d & bmk_train & avg & cosine & 0.65349
local & idf & freq & wst & glove & 200d & bmk_train & sum & cosine & 0.65349
local & idf & freq & wst & glove & 200d & bmk_train & avg & cosine & 0.65349
