local & idf & freq & ost & fstx & 100d & sick_trial & sum & cosine & 0.68369
local & idf & freq & ost & fstx & 100d & sick_trial & avg & cosine & 0.68369
local & idf & binary & ost & fstx & 100d & sick_trial & sum & cosine & 0.68369
local & idf & binary & ost & fstx & 100d & sick_trial & avg & cosine & 0.68369
local & tfidf & freq & ost & w2v & 500d & sick_trial & sum & cosine & 0.68346
local & tfidf & freq & ost & w2v & 500d & sick_trial & avg & cosine & 0.68346
local & tfidf & sublinear & ost & fstx & 100d & sick_trial & sum & cosine & 0.68335
local & tfidf & sublinear & ost & fstx & 100d & sick_trial & avg & cosine & 0.68335
local & tfidf & freq & wst & w2v & 50d & sick_trial & sum & cosine & 0.68328
local & tfidf & freq & wst & w2v & 50d & sick_trial & avg & cosine & 0.68328
local & tfidf & freq & ost & fstx & 100d & sick_trial & sum & cosine & 0.68328
local & tfidf & freq & ost & fstx & 100d & sick_trial & avg & cosine & 0.68328
local & tfidf & sublinear & wst & w2v & 50d & sick_trial & sum & cosine & 0.68316
local & tfidf & sublinear & wst & w2v & 50d & sick_trial & avg & cosine & 0.68316
local & tfidf & binary & ost & w2v & 1000d & sick_trial & sum & cosine & 0.68297
local & tfidf & binary & ost & w2v & 1000d & sick_trial & avg & cosine & 0.68297
local & idf & sublinear & ost & w2v & 1000d & sick_trial & sum & cosine & 0.68297
local & idf & sublinear & ost & w2v & 1000d & sick_trial & avg & cosine & 0.68297
local & idf & freq & ost & w2v & 1000d & sick_trial & sum & cosine & 0.68297
local & idf & freq & ost & w2v & 1000d & sick_trial & avg & cosine & 0.68297
local & idf & binary & ost & w2v & 1000d & sick_trial & sum & cosine & 0.68297
local & idf & binary & ost & w2v & 1000d & sick_trial & avg & cosine & 0.68297
local & tfidf & binary & wst & w2v & 50d & sick_trial & sum & cosine & 0.68276
local & tfidf & binary & wst & w2v & 50d & sick_trial & avg & cosine & 0.68276
local & idf & sublinear & wst & w2v & 50d & sick_trial & sum & cosine & 0.68276
local & idf & sublinear & wst & w2v & 50d & sick_trial & avg & cosine & 0.68276
local & idf & freq & wst & w2v & 50d & sick_trial & sum & cosine & 0.68276
local & idf & freq & wst & w2v & 50d & sick_trial & avg & cosine & 0.68276
local & idf & binary & wst & w2v & 50d & sick_trial & sum & cosine & 0.68276
local & idf & binary & wst & w2v & 50d & sick_trial & avg & cosine & 0.68276
local & tfidf & sublinear & ost & w2v & 1000d & sick_trial & sum & cosine & 0.68253
local & tfidf & sublinear & ost & w2v & 1000d & sick_trial & avg & cosine & 0.68253
local & tfidf & freq & ost & w2v & 1000d & sick_trial & sum & cosine & 0.68239
local & tfidf & freq & ost & w2v & 1000d & sick_trial & avg & cosine & 0.68239
local & tfidf & freq & wst & fstx & 50d & sick_trial & sum & cosine & 0.68219
local & tfidf & freq & wst & fstx & 50d & sick_trial & avg & cosine & 0.68219
local & tfidf & sublinear & wst & fstx & 50d & sick_trial & sum & cosine & 0.68189
local & tfidf & sublinear & wst & fstx & 50d & sick_trial & avg & cosine & 0.68188
local & tfidf & binary & wst & fstx & 50d & sick_trial & sum & cosine & 0.68106
local & tfidf & binary & wst & fstx & 50d & sick_trial & avg & cosine & 0.68106
local & idf & sublinear & wst & fstx & 50d & sick_trial & sum & cosine & 0.68106
local & idf & sublinear & wst & fstx & 50d & sick_trial & avg & cosine & 0.68106
local & idf & freq & wst & fstx & 50d & sick_trial & sum & cosine & 0.68106
local & idf & freq & wst & fstx & 50d & sick_trial & avg & cosine & 0.68106
local & idf & binary & wst & fstx & 50d & sick_trial & sum & cosine & 0.68106
local & idf & binary & wst & fstx & 50d & sick_trial & avg & cosine & 0.68106
local & tfidf & binary & ost & w2v & 300d & sick_trial & avg & cosine & 0.68085
local & tfidf & binary & ost & w2v & 300d & sick_trial & sum & cosine & 0.68084
local & idf & sublinear & ost & w2v & 300d & sick_trial & sum & cosine & 0.68084
local & idf & sublinear & ost & w2v & 300d & sick_trial & avg & cosine & 0.68084
local & idf & freq & ost & w2v & 300d & sick_trial & sum & cosine & 0.68084
local & idf & freq & ost & w2v & 300d & sick_trial & avg & cosine & 0.68084
local & idf & binary & ost & w2v & 300d & sick_trial & sum & cosine & 0.68084
local & idf & binary & ost & w2v & 300d & sick_trial & avg & cosine & 0.68084
local & tfidf & sublinear & ost & w2v & 300d & sick_trial & sum & cosine & 0.68015
local & tfidf & sublinear & ost & w2v & 300d & sick_trial & avg & cosine & 0.68015
local & tfidf & freq & ost & w2v & 300d & sick_trial & sum & cosine & 0.67993
local & tfidf & freq & ost & w2v & 300d & sick_trial & avg & cosine & 0.67993
local & tfidf & binary & ost & w2v & 50d & sick_trial & sum & cosine & 0.67974
local & tfidf & binary & ost & w2v & 50d & sick_trial & avg & cosine & 0.67974
local & idf & sublinear & ost & w2v & 50d & sick_trial & sum & cosine & 0.67974
local & idf & sublinear & ost & w2v & 50d & sick_trial & avg & cosine & 0.67974
local & idf & freq & ost & w2v & 50d & sick_trial & sum & cosine & 0.67974
local & idf & freq & ost & w2v & 50d & sick_trial & avg & cosine & 0.67974
local & idf & binary & ost & w2v & 50d & sick_trial & sum & cosine & 0.67974
local & idf & binary & ost & w2v & 50d & sick_trial & avg & cosine & 0.67974
local & tfidf & sublinear & ost & w2v & 50d & sick_trial & sum & cosine & 0.67942
local & tfidf & sublinear & ost & w2v & 50d & sick_trial & avg & cosine & 0.67942
local & tfidf & freq & ost & w2v & 50d & sick_trial & sum & cosine & 0.67938
local & tfidf & freq & ost & w2v & 50d & sick_trial & avg & cosine & 0.67938
local & tfidf & binary & ost & fstx & 50d & sick_trial & sum & cosine & 0.67246
local & tfidf & binary & ost & fstx & 50d & sick_trial & avg & cosine & 0.67246
local & idf & sublinear & ost & fstx & 50d & sick_trial & sum & cosine & 0.67246
local & idf & sublinear & ost & fstx & 50d & sick_trial & avg & cosine & 0.67246
local & idf & freq & ost & fstx & 50d & sick_trial & sum & cosine & 0.67246
local & idf & freq & ost & fstx & 50d & sick_trial & avg & cosine & 0.67246
local & idf & binary & ost & fstx & 50d & sick_trial & sum & cosine & 0.67246
local & idf & binary & ost & fstx & 50d & sick_trial & avg & cosine & 0.67246
local & tfidf & sublinear & ost & fstx & 50d & sick_trial & sum & cosine & 0.67218
local & tfidf & sublinear & ost & fstx & 50d & sick_trial & avg & cosine & 0.67218
local & tfidf & freq & ost & fstx & 50d & sick_trial & sum & cosine & 0.67218
local & tfidf & freq & ost & fstx & 50d & sick_trial & avg & cosine & 0.67218
local & tfidf & freq & wst & glove & 300d & sick_trial & sum & manha & 0.66365
local & tfidf & sublinear & wst & glove & 300d & sick_trial & sum & manha & 0.66363
local & tfidf & binary & wst & glove & 300d & sick_trial & sum & manha & 0.66349
local & tfidf & binary & ost & glove & 200d & sick_trial & sum & cosine & 0.66184
local & tfidf & binary & ost & glove & 200d & sick_trial & avg & cosine & 0.66184
local & idf & sublinear & ost & glove & 200d & sick_trial & sum & cosine & 0.66184
local & idf & sublinear & ost & glove & 200d & sick_trial & avg & cosine & 0.66184
local & idf & freq & ost & glove & 200d & sick_trial & sum & cosine & 0.66184
local & idf & freq & ost & glove & 200d & sick_trial & avg & cosine & 0.66184
local & idf & binary & ost & glove & 200d & sick_trial & sum & cosine & 0.66184
local & idf & binary & ost & glove & 200d & sick_trial & avg & cosine & 0.66184
local & tfidf & sublinear & ost & glove & 200d & sick_trial & sum & cosine & 0.66145
local & tfidf & sublinear & ost & glove & 200d & sick_trial & avg & cosine & 0.66145
local & tfidf & freq & ost & glove & 200d & sick_trial & sum & cosine & 0.66137
local & tfidf & freq & ost & glove & 200d & sick_trial & avg & cosine & 0.66137
local & tfidf & freq & wst & glove & 300d & sick_trial & sum & euclid & 0.66040
local & tfidf & sublinear & wst & glove & 300d & sick_trial & sum & euclid & 0.66019
local & tfidf & binary & wst & glove & 300d & sick_trial & sum & euclid & 0.65958
local & tfidf & freq & wst & fstx & 200d & sick_trial & sum & manha & 0.65888
local & tfidf & sublinear & wst & fstx & 200d & sick_trial & sum & manha & 0.65873
local & tfidf & freq & wst & fstx & 200d & sick_trial & sum & euclid & 0.65865
local & tfidf & sublinear & wst & fstx & 200d & sick_trial & sum & euclid & 0.65837
local & tfidf & binary & wst & fstx & 200d & sick_trial & sum & manha & 0.65833
local & tfidf & binary & wst & fstx & 200d & sick_trial & sum & euclid & 0.65751
local & tfidf & freq & wst & w2v & 500d & sick_trial & sum & euclid & 0.65565
local & tfidf & freq & wst & w2v & 200d & sick_trial & sum & euclid & 0.65545
local & tfidf & sublinear & wst & w2v & 500d & sick_trial & sum & euclid & 0.65525
local & tfidf & sublinear & wst & w2v & 200d & sick_trial & sum & euclid & 0.65500
local & tfidf & freq & wst & w2v & 1000d & sick_trial & sum & manha & 0.65419
local & tfidf & freq & wst & w2v & 1000d & sick_trial & sum & euclid & 0.65382
local & tfidf & sublinear & wst & w2v & 1000d & sick_trial & sum & manha & 0.65373
local & tfidf & binary & wst & w2v & 200d & sick_trial & sum & euclid & 0.65342
local & tfidf & sublinear & wst & w2v & 1000d & sick_trial & sum & euclid & 0.65336
local & tfidf & binary & wst & w2v & 500d & sick_trial & sum & euclid & 0.65306
local & tfidf & freq & wst & w2v & 500d & sick_trial & sum & manha & 0.65287
local & tfidf & sublinear & wst & w2v & 500d & sick_trial & sum & manha & 0.65252
local & tfidf & freq & wst & w2v & 300d & sick_trial & sum & manha & 0.65202
local & tfidf & freq & wst & fstx & 1000d & sick_trial & sum & manha & 0.65186
local & tfidf & freq & wst & w2v & 300d & sick_trial & sum & euclid & 0.65184
local & tfidf & sublinear & wst & fstx & 1000d & sick_trial & sum & manha & 0.65172
